46.525;347.000
49.603;345.000
52.680;340.000
55.756;344.000
58.831;341.000
61.905;344.000
64.978;340.000
68.050;338.000
71.121;507.000
74.191;605.000
77.260;719.000
80.328;842.000
83.395;998.000
86.461;1116.000
89.526;1256.000
92.589;1314.000
95.652;1350.000
98.714;1434.000
101.775;1470.000
104.835;1439.000
107.893;1404.000
110.951;1483.000
114.008;1470.000
117.064;1467.000
120.118;1451.000
123.172;1520.000
126.225;1428.000
129.276;1439.000
132.327;1421.000
135.377;1431.000
138.425;1454.000
141.473;1460.000
144.520;1399.000
147.565;1462.000
150.610;1497.000
153.654;1371.000
156.696;1450.000
159.738;1418.000
162.779;1466.000
165.818;1432.000
168.857;1438.000
171.894;1455.000
174.931;1428.000
177.967;1463.000
181.001;1422.000
184.035;1400.000
187.068;1373.000
190.099;1423.000
193.130;1476.000
196.159;1390.000
199.188;1470.000
202.216;1473.000
205.242;1535.000
208.268;1518.000
211.293;1479.000
214.316;1442.000
217.339;1456.000
220.360;1526.000
223.381;1492.000
226.401;1467.000
229.419;1457.000
232.437;1462.000
235.454;1471.000
238.470;1490.000
241.484;1435.000
244.498;1435.000
247.511;1506.000
250.522;1469.000
253.533;1593.000
256.543;1504.000
259.552;1469.000
262.559;1473.000
265.566;1531.000
268.572;1627.000
271.577;1567.000
274.581;1530.000
277.584;1505.000
280.585;1500.000
283.586;1558.000
286.586;1593.000
289.585;1596.000
292.583;1647.000
295.580;1601.000
298.576;1531.000
301.571;1587.000
304.565;1575.000
307.558;1536.000
310.550;1644.000
313.541;1607.000
316.531;1507.000
319.520;1564.000
322.508;1518.000
325.496;1519.000
328.482;1601.000
331.467;1594.000
334.451;1583.000
337.434;1531.000
340.417;1557.000
343.398;1598.000
346.378;1540.000
349.358;1565.000
352.336;1603.000
355.313;1631.000
358.290;1613.000
361.265;1543.000
364.240;1556.000
367.213;1631.000
370.186;1610.000
373.157;1612.000
376.128;1568.000
379.098;1623.000
382.066;1658.000
385.034;1600.000
388.001;1602.000
390.967;1575.000
393.931;1644.000
396.895;1494.000
399.858;1516.000
402.820;1599.000
405.781;1551.000
408.741;1586.000
411.700;1638.000
414.658;1678.000
417.615;1622.000
420.571;1648.000
423.526;1669.000
426.480;1682.000
429.434;1603.000
432.386;1716.000
435.337;1589.000
438.288;1725.000
441.237;1674.000
444.185;1635.000
447.133;1609.000
450.079;1696.000
453.025;1681.000
455.970;1637.000
458.913;1637.000
461.856;1670.000
