1999.847;282.000
2002.313;293.000
2004.778;286.000
2007.242;286.000
2009.705;286.000
2012.168;278.000
2014.629;288.000
2017.090;278.000
2019.551;7877.000
2022.010;7695.000
2024.469;7733.000
2026.928;7526.000
2029.385;7832.000
2031.842;7756.000
2034.298;7716.000
2036.753;7780.000
2039.207;7801.000
2041.661;7649.000
2044.114;7752.000
2046.567;7903.000
2049.018;7781.000
2051.469;7754.000
2053.919;7835.000
2056.369;7940.000
2058.817;7871.000
2061.265;7602.000
2063.713;7912.000
2066.159;7748.000
2068.605;7681.000
2071.050;7873.000
2073.494;7935.000
2075.938;7642.000
2078.381;7757.000
2080.823;7749.000
2083.265;7880.000
2085.705;7870.000
2088.145;7936.000
2090.585;7846.000
2093.023;7892.000
2095.461;7878.000
2097.898;8115.000
2100.335;7850.000
2102.770;7909.000
2105.205;8043.000
2107.639;7942.000
2110.073;7793.000
2112.506;8087.000
2114.938;7841.000
2117.369;8069.000
2119.800;8178.000
2122.230;7899.000
2124.659;7863.000
2127.088;7927.000
2129.515;8165.000
2131.942;7968.000
2134.369;8041.000
2136.794;8018.000
2139.219;8138.000
2141.643;7931.000
2144.067;7975.000
2146.490;8166.000
2148.912;8001.000
2151.333;8186.000
2153.754;8105.000
2156.174;7966.000
2158.593;8144.000
2161.011;8231.000
2163.429;8247.000
2165.846;8214.000
2168.263;8034.000
2170.678;8106.000
2173.093;8266.000
2175.507;8380.000
2177.921;8174.000
2180.334;8206.000
2182.746;8138.000
2185.157;8199.000
2187.568;8058.000
2189.978;8101.000
2192.387;8241.000
2194.796;8265.000
2197.203;8218.000
2199.611;8282.000
2202.017;8501.000
2204.423;8277.000
2206.828;8156.000
2209.232;8239.000
2211.636;8318.000
2214.038;8345.000
2216.441;8294.000
2218.842;8401.000
2221.243;8534.000
2223.643;8199.000
2226.042;8402.000
2228.441;8503.000
2230.839;8477.000
2233.236;8318.000
2235.633;8394.000
2238.028;8460.000
2240.424;8327.000
2242.818;8529.000
2245.212;8565.000
2247.605;8566.000
2249.997;8632.000
2252.389;8583.000
2254.780;8548.000
2257.170;8368.000
2259.559;8554.000
2261.948;8708.000
2264.336;8534.000
2266.724;8483.000
2269.111;8635.000
2271.497;8555.000
2273.882;8599.000
2276.267;8598.000
2278.650;8664.000
2281.034;8663.000
2283.416;8562.000
2285.798;8599.000
2288.179;8822.000
2290.560;8558.000
2292.939;8783.000
2295.319;8779.000
2297.697;8718.000
2300.075;8728.000
2302.451;8788.000
2304.828;8865.000
2307.203;8938.000
2309.578;8757.000
2311.952;8943.000
2314.326;8857.000
2316.699;8780.000
2319.071;8988.000
2321.442;8854.000
2323.813;9017.000
2326.183;8972.000
2328.552;8848.000
2330.921;8833.000
2333.289;9242.000
2335.656;9088.000
2338.023;9044.000
2340.389;8929.000
2342.754;9132.000
2345.118;8922.000
2347.482;9156.000
2349.845;9143.000
2352.208;8976.000
2354.570;9136.000
2356.931;9062.000
2359.291;9105.000
2361.651;8997.000
2364.010;9004.000
2366.368;9047.000
2368.726;9097.000
2371.083;8931.000
2373.439;9116.000
2375.795;9188.000
2378.149;9113.000
