1198.696;614.000
1198.920;610.000
1199.145;583.000
1199.370;595.000
1199.595;590.000
1199.819;595.000
1200.044;600.000
1200.269;589.000
1200.493;691.000
1200.718;676.000
1200.944;665.000
1201.169;688.000
1201.394;645.000
1201.618;671.000
1201.843;668.000
1202.068;655.000
1202.292;668.000
1202.517;668.000
1202.741;668.000
1202.966;660.000
1203.191;692.000
1203.415;684.000
1203.640;660.000
1203.864;650.000
1204.089;662.000
1204.314;687.000
1204.538;678.000
1204.763;659.000
1204.987;676.000
1205.212;669.000
1205.436;682.000
1205.661;664.000
1205.885;671.000
1206.110;684.000
1206.334;675.000
1206.559;674.000
1206.783;660.000
1207.008;696.000
1207.232;684.000
1207.457;657.000
1207.681;690.000
1207.906;664.000
1208.130;660.000
1208.353;667.000
1208.577;658.000
1208.802;669.000
1209.026;660.000
1209.251;671.000
1209.475;684.000
1209.700;657.000
1209.924;662.000
1210.148;649.000
1210.373;661.000
1210.597;682.000
1210.822;654.000
1211.044;673.000
1211.268;653.000
1211.493;654.000
1211.717;678.000
1211.942;682.000
1212.166;683.000
1212.390;665.000
1212.615;664.000
1212.839;651.000
1213.061;650.000
1213.286;688.000
1213.510;680.000
1213.734;665.000
1213.959;667.000
1214.183;664.000
1214.407;692.000
1214.630;672.000
1214.854;676.000
1215.078;667.000
1215.303;671.000
1215.527;659.000
1215.751;658.000
1215.974;661.000
1216.198;673.000
1216.422;677.000
1216.646;670.000
1216.871;665.000
1217.093;662.000
1217.317;680.000
1217.541;650.000
1217.766;693.000
1217.990;652.000
1218.212;683.000
1218.436;661.000
1218.661;677.000
1218.885;666.000
1219.107;658.000
1219.331;669.000
1219.555;676.000
1219.780;668.000
1220.004;672.000
1220.226;668.000
1220.450;668.000
1220.674;691.000
1220.899;672.000
1221.121;643.000
1221.345;677.000
1221.569;649.000
1221.791;675.000
1222.015;679.000
1222.240;661.000
1222.464;686.000
1222.686;658.000
1222.910;672.000
1223.134;670.000
1223.356;683.000
1223.580;681.000
1223.804;676.000
1224.028;671.000
1224.251;668.000
1224.475;672.000
1224.699;661.000
1224.921;671.000
1225.145;692.000
1225.369;673.000
1225.591;656.000
1225.815;679.000
1226.039;679.000
1226.261;651.000
1226.485;674.000
1226.709;655.000
1226.931;661.000
1227.155;667.000
1227.379;668.000
1227.601;674.000
1227.825;684.000
1228.047;683.000
1228.271;685.000
1228.495;648.000
1228.717;667.000
1228.941;662.000
1229.165;652.000
1229.387;656.000
1229.611;653.000
1229.833;664.000
1230.057;702.000
1230.281;684.000
1230.503;684.000
1230.727;653.000
1230.949;672.000
1231.173;678.000
1231.395;678.000
1231.619;652.000
1231.843;689.000
1232.064;663.000
1232.288;669.000
1232.510;661.000
1232.734;677.000
1232.956;671.000
1233.180;670.000
1233.402;646.000
1233.626;682.000
1233.850;642.000
1234.071;663.000
1234.295;696.000
1234.517;654.000
1234.741;667.000
1234.963;684.000
1235.187;674.000
1235.409;663.000
1235.632;678.000
1235.854;671.000
1236.078;671.000
1236.300;678.000
1236.524;689.000
1236.745;653.000
1236.969;679.000
1237.191;674.000
1237.415;680.000
1237.637;674.000
1237.860;676.000
1238.082;652.000
1238.306;685.000
1238.528;665.000
1238.749;673.000
1238.973;660.000
1239.195;669.000
1239.419;667.000
1239.640;674.000
1239.864;671.000
1240.086;687.000
1240.309;670.000
1240.531;674.000
1240.753;662.000
1240.977;657.000
1241.198;681.000
1241.422;649.000
1241.644;660.000
1241.867;679.000
1242.089;661.000
1242.311;665.000
1242.534;650.000
1242.756;681.000
1242.980;679.000
1243.201;667.000
1243.423;685.000
1243.646;652.000
1243.868;673.000
1244.090;674.000
1244.313;675.000
1244.535;641.000
1244.759;670.000
1244.980;654.000
1245.202;679.000
1245.425;666.000
1245.647;679.000
1245.869;675.000
1246.092;672.000
1246.314;668.000
1246.535;663.000
1246.759;650.000
1246.980;653.000
1247.202;679.000
1247.426;663.000
1247.647;656.000
1247.869;663.000
1248.092;673.000
1248.314;653.000
1248.535;661.000
1248.757;668.000
1248.980;684.000
1249.202;675.000
1249.423;664.000
1249.647;658.000
1249.868;660.000
1250.090;656.000
1250.311;677.000
1250.535;664.000
1250.756;671.000
1250.978;672.000
1251.199;652.000
1251.423;660.000
1251.644;664.000
1251.865;671.000
1252.087;656.000
1252.310;682.000
1252.532;671.000
1252.753;671.000
1252.975;697.000
1253.198;668.000
1253.419;643.000
1253.641;676.000
1253.862;683.000
1254.086;682.000
1254.307;679.000
1254.528;671.000
1254.750;675.000
1254.971;668.000
1255.194;676.000
1255.416;659.000
1255.637;667.000
1255.859;682.000
1256.080;636.000
1256.301;665.000
1256.525;675.000
1256.746;672.000
1256.967;657.000
1257.189;660.000
1257.410;687.000
1257.631;651.000
1257.854;658.000
1258.076;652.000
1258.297;693.000
1258.518;696.000
1258.740;667.000
1258.961;681.000
1259.182;684.000
1259.405;694.000
1259.627;667.000
1259.848;679.000
1260.069;690.000
1260.291;672.000
1260.512;665.000
1260.733;663.000
1260.954;686.000
1261.176;689.000
1261.399;682.000
1261.620;670.000
1261.841;677.000
1262.062;674.000
1262.284;675.000
1262.505;677.000
1262.726;676.000
1262.947;651.000
1263.168;683.000
1263.389;676.000
1263.611;667.000
