46.525;439.000
49.603;428.000
52.680;422.000
55.756;417.000
58.831;413.000
61.905;429.000
64.978;427.000
68.050;409.000
71.121;922.000
74.191;1293.000
77.260;1652.000
80.328;2038.000
83.395;2553.000
86.461;2849.000
89.526;3285.000
92.589;3658.000
95.652;3668.000
98.714;3788.000
101.775;3981.000
104.835;4020.000
107.893;3953.000
110.951;3989.000
114.008;4031.000
117.064;4093.000
120.118;4005.000
123.172;3987.000
126.225;3987.000
129.276;3941.000
132.327;3913.000
135.377;4036.000
138.425;3924.000
141.473;3959.000
144.520;3847.000
147.565;3900.000
150.610;4060.000
153.654;3963.000
156.696;4072.000
159.738;3998.000
162.779;4091.000
165.818;4014.000
168.857;4047.000
171.894;4079.000
174.931;3997.000
177.967;4074.000
181.001;4106.000
184.035;3975.000
187.068;4115.000
190.099;4188.000
193.130;4052.000
196.159;4041.000
199.188;4154.000
202.216;4339.000
205.242;4050.000
208.268;4054.000
211.293;4157.000
214.316;4048.000
217.339;4213.000
220.360;4108.000
223.381;4037.000
226.401;4171.000
229.419;4120.000
232.437;4130.000
235.454;4217.000
238.470;4304.000
241.484;4231.000
244.498;4178.000
247.511;4262.000
250.522;4236.000
253.533;4234.000
256.543;4109.000
259.552;4032.000
262.559;4229.000
265.566;4194.000
268.572;4138.000
271.577;4268.000
274.581;4350.000
277.584;4116.000
280.585;4231.000
283.586;4238.000
286.586;4311.000
289.585;4399.000
292.583;4351.000
295.580;4357.000
298.576;4424.000
301.571;4338.000
304.565;4386.000
307.558;4485.000
310.550;4419.000
313.541;4444.000
316.531;4447.000
319.520;4495.000
322.508;4529.000
325.496;4566.000
328.482;4556.000
331.467;4548.000
334.451;4586.000
337.434;4443.000
340.417;4743.000
343.398;4700.000
346.378;4650.000
349.358;4817.000
352.336;4835.000
355.313;4796.000
358.290;4717.000
361.265;4935.000
364.240;4848.000
367.213;4712.000
370.186;4909.000
373.157;4690.000
376.128;4824.000
379.098;4877.000
382.066;4796.000
385.034;4986.000
388.001;4999.000
390.967;4822.000
393.931;4917.000
396.895;4795.000
399.858;4881.000
402.820;4949.000
405.781;4985.000
408.741;4933.000
411.700;4962.000
414.658;4978.000
417.615;5047.000
420.571;5098.000
423.526;5098.000
426.480;5269.000
429.434;5168.000
432.386;5024.000
435.337;5155.000
438.288;5284.000
441.237;5117.000
444.185;5135.000
447.133;5281.000
450.079;5258.000
453.025;5216.000
455.970;5253.000
458.913;5215.000
461.856;5276.000
464.798;5404.000
467.738;5322.000
470.678;5397.000
473.617;5390.000
476.555;5315.000
479.492;5383.000
482.428;5552.000
485.363;5411.000
488.297;5481.000
491.230;5497.000
494.163;5461.000
497.094;5547.000
500.024;5572.000
502.953;5615.000
505.882;5609.000
508.809;5629.000
511.736;5587.000
514.661;5629.000
517.586;5596.000
520.510;5663.000
523.432;5663.000
526.354;5692.000
529.275;5582.000
532.195;5569.000
535.114;5624.000
538.032;5700.000
540.949;5710.000
543.865;5869.000
546.780;5574.000
549.694;5884.000
552.608;5782.000
555.520;5858.000
558.431;5755.000
561.342;5934.000
564.251;5848.000
567.160;5758.000
570.067;5983.000
572.974;5860.000
575.880;5876.000
578.785;5948.000
581.689;6151.000
584.592;6064.000
587.494;6158.000
590.395;6140.000
593.295;6312.000
596.194;6203.000
599.092;6279.000
601.990;6431.000
604.886;6164.000
607.781;6174.000
610.676;6040.000
613.570;6374.000
616.462;6026.000
619.354;6136.000
622.245;6209.000
625.135;6208.000
628.024;6065.000
630.912;6244.000
633.799;6139.000
636.685;6152.000
639.570;6060.000
642.454;6149.000
645.338;6245.000
648.220;6361.000
651.102;6374.000
653.982;6112.000
656.862;6405.000
659.741;6327.000
662.618;6150.000
665.495;6551.000
668.371;6431.000
671.246;6295.000
674.120;6463.000
676.994;6453.000
679.866;6388.000
682.737;6366.000
685.608;6410.000
688.477;6506.000
691.346;6481.000
694.213;6467.000
697.080;6441.000
699.946;6687.000
702.811;6544.000
705.675;6461.000
708.538;6642.000
711.400;6665.000
714.261;6660.000
717.122;6793.000
719.981;6740.000
722.840;6674.000
725.697;6746.000
728.554;6818.000
731.409;6759.000
734.264;6972.000
737.118;6947.000
739.971;6813.000
742.823;6840.000
745.674;6898.000
748.525;6764.000
751.374;7158.000
754.223;6891.000
757.070;6997.000
759.917;7188.000
762.762;6976.000
765.607;6986.000
768.451;7182.000
771.294;6967.000
774.136;7161.000
776.977;6977.000
779.818;7228.000
782.657;7152.000
785.495;7240.000
788.333;7149.000
791.169;7255.000
794.005;7139.000
796.840;7181.000
799.674;7344.000
802.507;7323.000
805.339;7386.000
808.170;7485.000
811.001;7307.000
813.830;7502.000
816.658;7588.000
819.486;7505.000
822.313;7520.000
825.139;7766.000
827.963;7697.000
830.787;7795.000
833.611;7723.000
836.433;7878.000
839.254;7831.000
842.074;7878.000
844.894;7836.000
847.713;7631.000
850.530;7850.000
853.347;7907.000
856.163;7895.000
858.978;7959.000
861.792;7887.000
864.605;7990.000
867.418;7732.000
870.229;7762.000
873.040;8011.000
875.849;8076.000
878.658;8001.000
881.466;8019.000
884.273;8221.000
887.079;8175.000
889.884;8039.000
892.689;8068.000
895.492;7987.000
898.295;8129.000
901.096;8155.000
903.897;8097.000
906.697;8106.000
909.496;8001.000
912.294;8210.000
915.091;8060.000
917.887;8196.000
920.683;8142.000
923.477;8313.000
926.271;8194.000
929.064;8316.000
931.856;8238.000
934.647;8377.000
937.437;8448.000
940.226;8416.000
943.014;8418.000
945.802;8494.000
948.589;8569.000
951.374;8460.000
954.159;8548.000
